crop_type,initial_condition,avg_temp,humidity_avg,storage_hours,violation_duration,base_price,quality_score,final_price
Mango,Semi-Ripe,38.2852,42.5683,189.6634,209.0273,16.234,33.4564,5.4313
Mango,Raw,22.7815,44.3229,135.6806,252.9544,51.803,53.3942,27.6598
Apple,Raw,0.1318,28.819,235.9607,217.8603,65.3041,39.8389,26.0164
Orange,Ripe,18.827,28.8396,131.4466,238.8695,39.8226,5.7852,2.3038
Strawberry,Semi-Ripe,28.9284,84.5433,95.4517,271.6619,20.0513,38.6165,7.7431
Mango,Semi-Ripe,14.993,50.1387,119.2581,178.2817,88.1673,61.9083,54.5829
Strawberry,Raw,2.3405,15.6013,36.2181,234.5919,93.8279,9.165,8.5993
Strawberry,Semi-Ripe,10.4698,20.1553,100.3468,39.915,86.4868,0,0
Banana,Semi-Ripe,11.2098,97.5976,71.5138,190.9292,69.5165,87.1372,60.5747
Banana,Ripe,2.6104,37.1594,119.469,200.1492,78.3714,44.2718,34.6964
Mango,Raw,31.4234,89.7098,70.9494,199.8718,30.8487,82.6735,25.5037
Orange,Ripe,11.7394,37.9619,126.1638,9.4961,61.65,35.0958,21.6366
Mango,Ripe,33.8927,15.499,121.7679,153.9129,84.8569,4.2588,3.6139
Grape,Ripe,40.3289,61.692,149.6755,182.5514,92.869,0,0
Strawberry,Semi-Ripe,24.4622,39.1389,95.3069,210.2783,42.1228,0,0
Banana,Semi-Ripe,18.367,80.1854,185.4879,102.6581,38.0126,83.7701,31.8432
Mango,Raw,-4.0561,31.2461,193.5725,230.3393,70.1151,41.5497,29.1326
Orange,Raw,-2.9595,94.642,18.8134,20.6487,77.4114,89.7425,69.471
Banana,Semi-Ripe,6.9504,50.4869,24.1723,259.0357,88.1139,63.2947,55.7714
Strawberry,Semi-Ripe,40.517,72.2307,39.929,17.5286,85.7193,13.4692,11.5457
Banana,Ripe,13.628,17.8862,61.6143,281.2827,35.2125,45.8116,16.1314
Apple,Semi-Ripe,16.205,77.4477,44.9534,94.6284,10.8713,74.0152,8.0464
Orange,Raw,28.9973,91.6712,219.2601,161.9227,31.9979,75.3882,24.1226
Orange,Raw,30.5407,45.7921,232.5441,20.4786,28.8272,40.1837,11.5838
Strawberry,Semi-Ripe,19.5534,39.5044,141.3683,30.3156,87.5464,0.837,0.7328
Banana,Ripe,16.3959,11.6059,94.6708,251.2668,20.5178,38.1119,7.8197
Banana,Ripe,9.8786,62.3208,235.8888,227.9988,53.0078,66.0189,34.9952
Strawberry,Semi-Ripe,22.8995,78.1237,197.9239,170.5232,80.3859,39.6724,31.891
Orange,Raw,5.1332,15.8062,189.1962,6.9534,94.759,30.8479,29.2312
Orange,Semi-Ripe,-1.0328,73.9737,171.1822,239.5314,53.9237,67.9883,36.6618
Orange,Semi-Ripe,27.1894,13.2261,198.234,287.3416,57.8187,0,0
Grape,Semi-Ripe,5.9755,59.7325,74.1843,233.9371,13.8928,53.0175,7.3656
Mango,Ripe,32.3283,97.1942,127.3119,185.3352,84.9834,52.8056,44.876
Banana,Raw,43.3189,52.2358,184.3337,170.6609,34.3018,56.1939,19.2755
Mango,Semi-Ripe,14.574,20.7666,205.6834,126.9665,60.6124,41.7087,25.2807
Banana,Semi-Ripe,14.3864,52.5351,76.2675,41.7454,12.5007,73.9393,9.2429
Grape,Raw,20.3813,48.2162,235.9962,5.9533,72.7356,39.0722,28.4194
Grape,Raw,43.0478,92.4573,125.1034,103.5187,89.2594,59.2335,52.8714
Banana,Ripe,35.9603,22.8802,119.3425,105.2791,79.0441,20.4517,16.1659
Grape,Semi-Ripe,37.6737,89.1811,162.9924,146.2855,46.8957,41.5789,19.4987
Strawberry,Ripe,23.8432,14.2083,53.7406,270.8387,18.1184,0,0
Banana,Semi-Ripe,2.3961,49.9303,62.9624,161.251,59.4552,61.6302,36.6423
Mango,Ripe,20.9334,76.0475,36.8258,274.4072,26.7913,66.4683,17.8077
Banana,Ripe,38.1417,77.1355,96.097,10.5872,41.3931,53.2996,22.0624
Orange,Raw,6.9577,25.7517,88.5394,46.7895,97.712,38.5068,37.6258
Mango,Raw,44.2149,75.5616,170.5662,47.2532,95.1203,69.5444,66.1508
Banana,Ripe,6.5038,46.9384,172.176,86.7275,22.4013,57.799,12.9477
Mango,Semi-Ripe,23.3394,81.797,201.7824,290.1484,74.3401,71.716,53.3137
Strawberry,Raw,0.4442,46.8272,141.1748,196.2114,58.5257,34.2367,20.0373
Banana,Raw,-0.4671,15.2568,15.6135,216.3773,42.222,42.0737,17.7643
Orange,Semi-Ripe,31.4009,84.0746,87.4933,225.5454,25.9286,56.935,14.7625
Banana,Semi-Ripe,33.134,56.2962,88.2259,283.0565,19.4488,53.7673,10.4571
Orange,Ripe,40.7581,89.4287,165.2076,221.8074,67.9472,16.2154,11.0179
Apple,Ripe,6.8306,94.48,173.4108,68.8696,38.0903,83.7058,31.8838
Strawberry,Semi-Ripe,0.752,55.2949,33.6063,246.323,31.1327,44.4216,13.8296
Grape,Raw,38.2822,41.4369,15.5725,125.9109,35.1915,17.5971,6.1927
Apple,Semi-Ripe,-2.7064,65.6155,85.8686,193.4828,69.9259,66.2642,46.3358
Banana,Semi-Ripe,34.5552,98.0292,59.9868,64.1786,26.78,75.0532,20.0992
Banana,Raw,4.4152,18.5001,186.1886,18.5417,87.1796,50.9336,44.4037
Mango,Raw,17.6318,76.0641,139.9665,289.4641,89.9805,77.2601,69.519
Banana,Semi-Ripe,28.751,40.3038,161.379,194.417,80.6123,49.1669,39.6345
Orange,Ripe,37.1367,96.6799,222.9096,81.0222,73.2097,20.0803,14.7008
Strawberry,Semi-Ripe,16.2799,19.1627,35.0093,210.9246,49.1395,0,0
Apple,Semi-Ripe,3.9625,42.5456,10.1483,163.2468,27.3947,56.8986,15.5872
Mango,Raw,26.6735,56.2789,146.7991,133.7563,91.1785,63.1376,57.568
Strawberry,Raw,-1.4667,19.2727,215.5531,169.3425,39.047,0,0
Mango,Raw,-0.4174,76.4855,50.5844,242.6985,28.8536,76.0983,21.9571
Grape,Raw,34.2907,74.0069,180.3288,45.7869,24.6604,53.5423,13.2037
Orange,Raw,-4.554,38.2895,127.9193,94.3899,38.7467,42.9161,16.6286
Apple,Ripe,11.913,88.5095,158.3323,37.4739,65.4444,78.3734,51.291
Banana,Raw,36.1934,84.4091,31.1911,279.7607,89.3224,76.8703,68.6624
Orange,Semi-Ripe,43.183,49.4744,15.5792,265.0114,43.8277,13.2326,5.7995
Orange,Semi-Ripe,0.7521,65.5852,213.1691,124.0877,42.0798,64.9416,27.3273
Mango,Semi-Ripe,40.4922,94.0278,81.9713,206.4337,23.176,63.8691,14.8023
Apple,Semi-Ripe,-4.741,47.8793,37.3071,206.1415,27.4129,50.6321,13.8797
Grape,Raw,9.5613,77.6745,227.6102,96.0313,76.9601,74.3768,57.2405
Banana,Ripe,2.108,54.9719,217.6999,137.8166,79.3841,53.591,42.5427
Grape,Raw,-2.7005,64.6853,234.9308,114.7402,77.1078,66.0826,50.9549
Apple,Ripe,7.9234,28.9305,170.2282,235.9227,81.2252,31.5574,25.6325
Mango,Semi-Ripe,22.9684,68.3997,210.4747,123.9131,48.6807,67.5023,32.8606
Mango,Ripe,41.9193,37.9899,232.1728,209.0542,93.7295,2.1654,2.0296
Grape,Raw,-3.4559,12.9297,31.9577,0.9236,33.4321,34.5776,11.56
Orange,Ripe,-3.3112,86.4849,112.7024,153.2404,18.6249,71.8158,13.3757
Banana,Raw,42.5202,34.5087,55.8978,264.83,93.3041,44.1434,41.1876
Apple,Raw,28.2606,30.1392,32.7623,114.1223,59.0355,33.8037,19.9562
Apple,Semi-Ripe,0.2753,89.3416,222.5362,275.4758,39.1254,83.0335,32.4872
Mango,Ripe,18.1273,92.7746,62.0035,124.0154,28.0687,82.6253,23.1919
Apple,Semi-Ripe,9.6568,79.2201,51.5479,57.9124,51.0738,82.951,42.3663
Strawberry,Raw,31.9433,45.4966,109.6369,211.5572,72.2696,5.2991,3.8296
Strawberry,Raw,43.0354,30.4578,175.4592,151.1799,71.1743,0,0
Mango,Semi-Ripe,13.1013,37.5963,89.9426,163.7481,72.9642,55.7948,40.7102
Strawberry,Semi-Ripe,3.0338,76.2499,218.7333,33.7676,55.382,72.4583,40.1288
Mango,Semi-Ripe,19.6366,92.3969,74.646,63.8022,36.9321,88.1916,32.571
Strawberry,Raw,14.0304,49.9185,225.0178,235.7812,83.5636,25.6711,21.4517
Mango,Semi-Ripe,18.4271,91.3381,188.6021,140.9382,12.0987,85.656,10.3633
Apple,Raw,44.3446,52.658,128.794,3.1637,31.9493,44.5368,14.2292
Strawberry,Raw,-3.3327,16.9311,87.0941,144.7258,77.0957,0,0
Banana,Ripe,13.7562,33.4441,73.4081,139.3015,27.9933,58.9193,16.4935
Banana,Semi-Ripe,0.0963,77.3744,234.3919,110.339,34.6224,75.0413,25.9811
Banana,Raw,27.3068,98.5152,57.9588,202.0419,22.8981,81.4987,18.6617
Orange,Ripe,15.9338,67.7999,83.2315,91.3699,89.6512,52.7002,47.2463
Strawberry,Semi-Ripe,4.0378,53.5891,196.7019,138.9564,38.2197,38.9421,14.8836
Strawberry,Raw,9.6329,17.0266,188.3446,270.9095,42.0698,0,0
Strawberry,Raw,23.1676,60.3922,135.8618,241.0937,42.9636,31.7823,13.6548
Mango,Raw,25.2163,43.5285,2.5984,136.1639,21.7049,56.2248,12.2036
Orange,Semi-Ripe,38.1672,35.213,3.2656,3.6616,97.6078,14.0261,13.6906
Banana,Raw,6.5466,24.2106,31.5954,143.2853,24.8312,52.8774,13.1301
Orange,Ripe,6.4496,18.2058,149.9074,161.9465,86.6722,22.38,19.3972
Banana,Raw,21.4306,23.0367,159.0591,109.1712,43.1819,51.2278,22.1211
Orange,Raw,11.9085,75.1446,108.4896,193.07,88.3018,75.0851,66.3015
Strawberry,Semi-Ripe,-3.821,84.8504,195.0973,286.5481,42.5636,69.1524,29.4337
Apple,Raw,17.0819,90.9378,210.334,258.5458,35.988,81.5409,29.3449
Grape,Raw,-0.7099,59.7527,198.7273,291.3806,81.6158,57.8741,47.2344
Grape,Raw,44.0005,88.2437,92.4669,255.3719,88.0424,55.0601,48.4763
Apple,Semi-Ripe,-3.0973,98.1223,229.9775,197.2478,10.9936,75.8879,8.3428
Grape,Semi-Ripe,12.0006,28.3719,236.1932,297.9174,26.3631,7.6926,2.028
Apple,Raw,12.8467,44.4139,97.5795,163.0599,41.2471,52.3554,21.5951
Strawberry,Semi-Ripe,12.8735,84.1889,233.3669,227.3334,23.632,60.7601,14.3588
Apple,Ripe,7.51,21.3635,56.1854,139.4414,64.0105,32.7916,20.9901
Orange,Raw,4.3273,37.3562,202.0763,192.0997,61.0442,44.1908,26.976
Strawberry,Semi-Ripe,18.9039,86.2731,148.0323,11.3196,88.1298,63.0321,55.5501
Banana,Raw,28.8343,86.3789,188.5364,163.4376,66.7447,83.8154,55.9424
Strawberry,Ripe,-3.6308,87.6176,236.0873,294.4912,98.6686,59.7638,58.9681
Strawberry,Raw,1.728,16.74,177.063,54.6705,61.5931,0.0278,0.0171
Apple,Raw,0.3216,44.5216,160.8974,86.3135,81.1808,57.2118,46.4451
Banana,Semi-Ripe,11.6232,50.4723,64.235,271.1641,12.9063,66.0193,8.5206
Apple,Semi-Ripe,8.4253,36.0461,145.9191,246.6445,21.8864,42.0939,9.2128
Banana,Raw,37.3023,28.94,49.2254,28.6182,40.0881,50.4466,20.2231
Mango,Semi-Ripe,9.6863,92.0571,151.877,206.1152,40.8616,87.5605,35.7786
Apple,Semi-Ripe,43.6676,72.9699,6.0682,124.2753,44.2073,42.8587,18.9467
Mango,Raw,40.4411,53.4436,72.9037,178.2409,50.9273,53.0489,27.0164
Apple,Raw,-0.8498,13.6815,48.373,5.6319,64.8197,50.1089,32.4804
Apple,Ripe,0.1188,31.5046,41.299,76.0119,41.194,42.6157,17.5551
Strawberry,Raw,14.792,33.9543,116.7877,70.9758,38.0842,10.8624,4.1369
Grape,Raw,4.2817,43.6162,98.3513,212.4279,21.5891,42.6251,9.2024
Grape,Ripe,27.1425,10.043,191.3892,274.3599,47.6095,0,0
Banana,Ripe,38.6914,86.8723,23.0287,263.235,74.3498,52.6412,39.1386
Banana,Ripe,35.6436,66.8022,19.3981,255.6825,99.6315,45.3074,45.1405
Apple,Raw,25.133,69.6055,55.0736,266.2693,13.0406,62.4658,8.1459
Mango,Semi-Ripe,12.4681,69.5073,127.9497,240.9914,81.1933,75.701,61.4642
Banana,Semi-Ripe,3.5731,28.0209,38.5017,79.5058,16.1439,52.2699,8.4384
Orange,Semi-Ripe,8.1608,86.9078,218.9443,145.6486,82.5781,84.5539,69.823
Orange,Ripe,2.1667,42.2264,124.3063,110.9301,73.3119,43.6903,32.0302
Strawberry,Raw,22.5425,82.4324,102.7186,207.6352,13.7216,62.5688,8.5855
Orange,Semi-Ripe,0.199,99.8628,202.3462,267.7941,73.5332,73.357,53.9418
Mango,Ripe,13.1381,35.1321,28.2985,244.5221,10.7294,51.5982,5.5362
Orange,Raw,7.269,40.2849,25.9691,285.9516,58.3349,55.4543,32.3492
Grape,Raw,-2.3568,27.645,28.5676,7.465,24.4952,46.2621,11.332
Orange,Ripe,15.4845,12.5952,52.2439,79.6831,88.9669,5.3469,4.757
Strawberry,Ripe,-0.6069,54.2155,186.0361,141.7695,20.9464,32.194,6.7435
Apple,Ripe,13.9639,57.2939,184.4599,212.4217,60.775,43.6246,26.5129
Apple,Raw,33.123,12.3645,42.9043,22.1786,58.1582,19.3234,11.2381
Apple,Ripe,-1.2899,33.4847,236.1264,244.2088,77.9924,30.3836,23.6969
Apple,Ripe,13.528,76.7482,73.0994,266.9337,45.8106,61.901,28.3572
Grape,Ripe,0.674,87.562,10.8441,85.4787,91.6686,92.9692,85.2236
Mango,Semi-Ripe,17.7917,63.2268,49.0308,167.0988,16.9658,70.1507,11.9016
Apple,Semi-Ripe,37.9875,68.9975,95.294,47.8859,81.614,45.868,37.4347
Strawberry,Ripe,22.1511,31.0704,112.0792,119.4276,70.4586,0,0
Mango,Raw,13.2427,25.4696,17.6288,262.3487,94.9438,46.1286,43.7962
Orange,Raw,-3.4295,29.3149,161.3643,58.5853,40.3906,36.2874,14.6567
Grape,Ripe,10.0012,89.9573,219.2929,34.2447,89.7035,66.4046,59.5673
Apple,Raw,23.5161,17.9956,193.5817,206.4753,47.2637,22.5567,10.6611
Orange,Semi-Ripe,-4.0212,23.6842,113.7033,255.8064,53.9444,20.2168,10.9058
Grape,Ripe,-2.9266,26.3998,165.4422,252.8254,17.2057,15.0845,2.5954
Banana,Ripe,-4.3073,80.9919,96.0021,26.7752,81.3052,66.4117,53.9962
Grape,Raw,36.0762,93.8338,135.645,28.1845,28.3576,65.4179,18.551
Orange,Ripe,43.9785,12.486,94.7701,186.672,32.3277,0,0
Grape,Semi-Ripe,19.7502,32.7589,71.9478,163.6899,37.1357,10.3023,3.8258
Strawberry,Raw,8.4597,84.5606,41.1866,297.6562,88.1822,77.1388,68.0227
Apple,Raw,38.2353,44.4126,65.8285,231.621,18.9787,35.382,6.715
Mango,Raw,10.6219,25.4822,147.2286,138.1372,66.5376,48.6242,32.3534
Mango,Ripe,21.7992,72.9428,164.4857,95.2794,27.3493,64.5898,17.6649
Strawberry,Ripe,-0.4714,22.4337,39.7931,16.3187,92.3387,2.5191,2.3261
Banana,Raw,10.1125,17.8501,42.16,70.3016,11.9875,67.0848,8.0418
Banana,Ripe,23.8363,43.907,17.9898,108.938,69.8491,53.0112,37.0279
Orange,Raw,11.5578,79.814,55.2852,125.3716,24.2437,82.1352,19.9126
Banana,Raw,38.961,11.7935,124.9749,112.5764,19.0528,36.2377,6.9043
Banana,Semi-Ripe,-2.3526,72.4678,158.0077,28.5941,47.6281,73.8126,35.1556
Apple,Semi-Ripe,5.727,85.7988,228.8975,39.6786,32.0237,89.1437,28.5471
Banana,Ripe,35.3565,13.2928,46.8959,87.1841,34.5836,17.9662,6.2134
Grape,Semi-Ripe,17.4728,59.7489,203.4424,197.214,11.5711,35.8284,4.1457
Strawberry,Raw,8.9323,51.6302,92.7061,185.7458,24.3736,36.4086,8.8741
Grape,Ripe,12.3493,65.278,26.0276,81.5815,18.5608,42.8503,7.9534
Grape,Semi-Ripe,5.515,58.3613,233.2408,27.4295,54.5389,54.3047,29.6172
Strawberry,Raw,-1.8102,42.4538,138.2021,49.1519,97.748,30.8463,30.1517
Strawberry,Ripe,24.6144,43.8784,145.1641,189.42,39.78,0,0
Banana,Semi-Ripe,43.586,19.3732,239.3795,270.6476,10.7928,21.2056,2.2887
Apple,Semi-Ripe,2.6827,42.3194,79.1864,207.7577,55.7801,52.7218,29.4083
Grape,Ripe,28.8235,97.2596,4.3809,213.9249,27.8133,18.6934,5.1992
Strawberry,Raw,3.194,82.4321,61.5358,298.5729,24.9287,92.9786,23.1784
Banana,Semi-Ripe,8.062,12.0618,190.7434,121.6229,42.1094,42.5861,17.9328
Grape,Semi-Ripe,33.5375,78.596,207.5996,287.2759,28.9069,30.9814,8.9557
Banana,Semi-Ripe,-2.4841,41.0252,162.4397,129.0934,68.2506,51.756,35.3238
Orange,Raw,9.9762,29.8102,207.0149,225.2909,93.4884,33.5089,31.327
Grape,Semi-Ripe,11.4222,15.8094,32.6936,68.4038,51.9048,8.0585,4.1827
Orange,Ripe,34.3695,99.213,61.4715,185.5732,43.1873,25.8257,11.1534
Banana,Ripe,6.9375,27.3338,99.131,56.311,85.1512,49.4432,42.1015
Grape,Raw,-0.753,32.0977,75.3245,208.6613,29.9414,45.7238,13.6904
Orange,Raw,-4.6855,64.4488,5.2007,200.1407,60.0317,64.55,38.7505
Banana,Semi-Ripe,25.426,60.0592,128.7957,180.2929,20.7171,64.6252,13.3885
Strawberry,Ripe,8.5108,75.9415,130.3471,173.1962,42.8112,51.1032,21.8779
Grape,Semi-Ripe,37.1878,70.2475,202.7261,86.158,63.3275,24.0478,15.2288
Orange,Raw,-3.8503,69.2249,166.6696,23.3223,97.5803,72.9282,71.1636
Banana,Semi-Ripe,-4.2033,89.1446,171.1308,152.316,75.3578,78.4166,59.093
Mango,Semi-Ripe,29.1966,58.2137,13.6798,172.0009,38.9441,56.8663,22.1461
Apple,Ripe,20.834,12.4654,177.0857,106.6559,85.8874,0,0
Apple,Ripe,-1.0473,41.9696,230.5984,157.0731,28.8554,40.3991,11.6573
Apple,Ripe,12.9665,35.3374,53.6318,98.0466,18.3854,35.4725,6.5218
Orange,Semi-Ripe,17.8939,48.2563,91.4957,37.2987,53.7375,45.1155,24.2439
Grape,Semi-Ripe,27.2488,63.5143,19.0008,39.1282,21.5347,36.423,7.8436
Banana,Ripe,19.7442,83.8623,217.5887,204.9867,23.1506,74.8858,17.3365
Strawberry,Semi-Ripe,39.3982,50.8312,7.2708,253.7877,17.0402,0,0
Grape,Ripe,19.6632,49.9114,89.7763,53.2587,37.6131,8.5671,3.2223
Apple,Raw,8.3591,72.35,79.3094,167.3288,18.1856,88.6939,16.1295
Strawberry,Ripe,3.2343,30.8376,135.274,245.1569,71.2324,5.2534,3.7421
Mango,Ripe,-1.1908,21.1511,54.2661,296.8748,99.3124,19.9675,19.8302
Grape,Ripe,41.9677,93.6689,212.9237,183.6361,42.8649,0,0
Apple,Raw,11.8496,25.9086,116.3384,285.9815,60.3145,34.2743,20.6724
Orange,Semi-Ripe,43.4313,85.8625,49.9518,92.8048,50.3137,50.1187,25.2166
Orange,Ripe,10.8614,61.1391,143.3485,157.9818,81.4423,52.6344,42.8666
Grape,Ripe,-2.101,82.1793,153.1236,60.1094,66.8013,79.0896,52.8329
Banana,Raw,-1.9838,26.7474,88.9211,237.799,88.6614,47.0109,41.6806
Mango,Ripe,17.179,80.2933,221.0475,160.725,86.3449,73.6275,63.5736
Grape,Raw,20.3346,99.118,40.1089,137.4031,42.8075,70.3775,30.1268
Banana,Ripe,40.3212,15.208,40.5853,222.364,77.0709,8.0725,6.2215
Orange,Ripe,39.9471,90.8036,227.6437,212.6414,81.7683,15.6892,12.8288
Orange,Raw,34.1069,85.1662,225.2107,90.4887,54.7682,71.2471,39.0207
Mango,Semi-Ripe,42.5991,54.1327,171.793,269.7492,73.818,36.1689,26.6992
Grape,Semi-Ripe,0.8271,12.7749,127.3817,286.9328,62.8369,9.7797,6.1453
Apple,Semi-Ripe,20.2323,21.3836,68.072,290.1453,71.449,18.8088,13.4387
Mango,Raw,32.6497,21.9244,81.1617,1.461,34.7536,40.4219,14.0481
Banana,Raw,33.7508,32.9313,186.0471,117.6318,61.0039,50.7811,30.9784
Orange,Raw,11.2153,94.0889,112.8549,170.6715,21.1778,85.8563,18.1825
Mango,Raw,10.4357,21.7137,173.0534,129.6779,50.4271,45.907,23.1496
Apple,Raw,13.6187,40.5283,193.4162,133.2161,68.1739,48.7208,33.2149
Banana,Semi-Ripe,6.5503,66.5656,67.1808,281.2594,30.3556,71.267,21.6335
Apple,Raw,17.1592,69.3503,16.5799,222.1934,40.211,68.7531,27.6463
Grape,Semi-Ripe,14.3512,55.3174,12.0509,186.9563,30.0383,40.7388,12.2372
Orange,Raw,13.1516,52.287,43.6467,197.0798,72.7791,54.2857,39.5086
Apple,Raw,32.4375,80.289,194.4704,34.7562,84.5293,72.1813,61.0143
Apple,Semi-Ripe,30.2348,60.0846,20.1088,78.4705,77.8376,47.0766,36.6433
Apple,Raw,39.3776,20.5666,175.3729,245.3244,87.1987,14.1133,12.3066
Strawberry,Raw,44.1226,86.4451,70.3675,152.3296,78.8754,49.2452,38.8424
Grape,Raw,32.5253,19.9279,37.7418,81.0998,71.1551,1.6345,1.163
Mango,Raw,25.2468,65.6449,45.3582,252.0541,14.1481,67.8283,9.5964
Strawberry,Semi-Ripe,31.6702,51.2578,171.6813,23.6756,31.2155,0,0
Apple,Semi-Ripe,-4.2482,25.6261,179.7308,287.6637,12.8451,28.0282,3.6002
Banana,Semi-Ripe,18.704,68.6181,90.9865,114.1475,80.2102,77.7275,62.3454
Banana,Ripe,42.5683,68.2872,239.6324,63.7363,50.2424,36.3474,18.2618
Strawberry,Ripe,35.2573,67.67,74.8171,98.7556,66.4143,0,0
Strawberry,Semi-Ripe,21.4589,22.6622,98.8547,231.4996,27.6056,0,0
Apple,Ripe,2.5924,86.6493,131.7292,214.3225,12.7854,84.1407,10.7578
Banana,Raw,1.7963,36.7349,126.5652,7.4928,66.4375,61.4259,40.8098
Banana,Ripe,30.4339,37.7472,129.535,232.0404,22.7828,33.2661,7.579
Grape,Ripe,22.0899,91.439,107.8648,218.3949,71.0994,35.8317,25.4761
Banana,Semi-Ripe,33.2669,72.8032,237.3027,246.0827,82.9714,62.289,51.6821
Apple,Raw,36.0052,32.0327,95.8156,238.8352,39.2313,26.2998,10.3178
Mango,Ripe,33.4315,25.2439,190.1181,67.3211,37.9637,12.4567,4.729
Grape,Ripe,39.8549,95.8781,93.4098,237.0958,76.0654,0,0
Banana,Semi-Ripe,4.6644,19.5502,73.473,55.6693,45.4673,48.216,21.9225
Orange,Ripe,28.0771,12.4264,157.5551,207.8118,69.8737,0,0
Apple,Raw,-2.8971,39.1397,79.5768,214.693,88.4299,47.937,42.3906
Apple,Raw,40.9276,42.4042,115.6445,121.2444,92.3562,34.973,32.2997
Strawberry,Semi-Ripe,0.8591,77.3633,9.9651,245.6567,76.9139,74.0583,56.9612
Banana,Raw,36.112,27.8439,24.1782,280.0974,44.0586,43.0162,18.9523
Banana,Semi-Ripe,43.7699,44.4609,89.811,224.2432,72.6541,39.8963,28.9863
Banana,Ripe,27.3323,41.4065,125.8327,231.4924,96.0236,40.0393,38.4472
Mango,Ripe,3.8146,31.9225,15.3251,6.2231,35.3343,45.4573,16.062
Mango,Semi-Ripe,2.8403,70.7049,129.2278,227.099,32.4082,69.1107,22.3975
Orange,Semi-Ripe,44.5729,47.8738,40.4602,95.5877,83.3865,14.7984,12.3399
Mango,Semi-Ripe,21.3497,58.7415,161.7765,154.1241,29.3492,62.1686,18.246
Banana,Raw,32.323,35.6344,226.9619,274.5927,50.5077,48.0521,24.27
Grape,Ripe,22.9806,96.0271,162.8603,218.1145,31.6821,26.8799,8.5161
Orange,Raw,24.4123,70.6968,130.8604,113.317,27.6072,64.976,17.938
Banana,Semi-Ripe,18.7267,44.2873,60.4733,289.8365,39.0969,58.3284,22.8046
Mango,Ripe,27.6309,60.5806,98.7331,31.8701,23.6353,50.2848,11.885
Strawberry,Semi-Ripe,20.7855,22.9888,159.9512,181.1894,12.731,0,0
Apple,Semi-Ripe,-0.3358,61.6434,200.2056,222.2176,96.1548,62.3083,59.9124
Apple,Ripe,17.0841,76.4614,150.3642,197.9271,65.2258,54.8684,35.7883
Grape,Ripe,3.4606,39.1196,143.1851,53.7858,73.4336,33.4518,24.5649
Orange,Raw,27.8554,31.6611,82.6446,126.1253,25.2109,27.7176,6.9879
Grape,Ripe,13.6468,89.3099,70.8443,192.791,94.0769,58.6454,55.1718
Grape,Semi-Ripe,15.7659,16.0132,121.0932,124.8589,57.8458,0,0
Apple,Semi-Ripe,32.4267,87.6652,117.1663,37.5219,45.0434,66.2364,29.8351
Mango,Semi-Ripe,27.3472,22.748,72.3303,190.6069,18.541,32.0909,5.95
Apple,Raw,28.1663,15.2101,158.1225,226.003,50.3564,17.307,8.7152
Mango,Raw,35.1013,66.0551,177.1042,96.7175,26.3402,66.2684,17.4552
Grape,Raw,31.2633,37.3207,123.4825,42.3233,96.5205,20.0603,19.3623
Grape,Ripe,11.929,60.0447,135.4706,60.5554,14.3454,34.6786,4.9748
Mango,Raw,12.8752,38.464,25.5965,252.0127,24.8488,67.1253,16.6799
Mango,Raw,0.385,48.5802,25.5278,81.9318,13.9236,62.0463,8.6391
Grape,Raw,41.6494,49.4227,208.513,78.5267,41.2836,21.8697,9.0286
Mango,Raw,42.1886,63.9276,185.601,124.3912,67.9183,60.0453,40.7818
Banana,Semi-Ripe,37.1069,53.5083,16.0137,11.1584,68.1098,58.2285,39.6593
Banana,Ripe,4.1545,90.0778,137.1576,160.9526,65.1493,78.8761,51.3872
Mango,Semi-Ripe,17.2479,88.7184,100.044,283.2431,62.5257,84.0817,52.5726
Orange,Semi-Ripe,36.6299,23.0975,28.6743,68.0018,80.4927,2.324,1.8706
Mango,Semi-Ripe,34.9515,23.5125,231.9866,71.2274,39.2864,26.4898,10.4069
Mango,Raw,-1.279,24.7459,173.4565,169.708,24.4024,40.4991,9.8828
Banana,Semi-Ripe,30.2052,26.0327,16.8219,148.5224,97.6271,43.1306,42.1072
Orange,Raw,26.4924,94.0428,221.8434,128.5173,24.0481,75.8807,18.2479
Banana,Semi-Ripe,36.9809,53.7624,146.7648,9.3947,60.65,56.4426,34.2324
Banana,Ripe,40.9967,43.9735,24.4029,269.0879,54.2799,23.3714,12.686
Strawberry,Ripe,0.7111,29.2099,195.2861,132.5056,53.6605,3.287,1.7638
Banana,Ripe,21.692,10.4749,92.1412,93.56,83.4956,34.6029,28.8919
Banana,Semi-Ripe,30.0632,43.9089,34.413,269.1018,72.1369,50.0711,36.1198
Orange,Ripe,31.9138,50.4883,132.3467,94.8264,28.8191,3.6467,1.051
Orange,Semi-Ripe,11.3068,11.4708,114.1625,289.4389,23.041,11.1914,2.5786
Mango,Raw,24.7465,69.3251,87.8631,16.893,41.4178,77.3469,32.0354
Mango,Ripe,13.4238,84.1615,113.2244,40.1858,66.8313,89.1401,59.5735
Mango,Semi-Ripe,4.8673,85.0826,94.187,277.0409,72.3932,80.1318,58.01
Mango,Raw,1.5865,51.3892,3.5848,297.4915,66.9271,58.3921,39.0802
Orange,Ripe,29.6298,61.0899,99.6988,63.3996,53.988,19.8024,10.6909
Strawberry,Ripe,39.2234,40.0218,224.524,130.4298,38.5534,0,0
